ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
new571,picture,frame,600,800,103,233,10,279,104,232,8,280,picture is in a frame
new572,items,living room,600,800,275,304,125,251,3,800,4,598,items in living room
new573,sausage,glass,600,800,718,774,479,549,40,799,89,599,sausage behind glass
new574,chair,wheel,652,800,493,636,223,437,593,613,409,433,chairwoman has wheel
new575,chair,blanket,600,800,553,765,217,562,655,762,219,486,chair with blanket
new576,passengers,boat,600,800,563,754,261,392,456,774,311,423,rider sitting on boat
new577,window,building,800,600,16,46,206,312,3,210,0,513,window on building
new578,bottle,table,600,800,476,499,238,328,287,469,393,467,bottle is on superlative of table
new579,car,road,600,800,67,478,269,417,1,800,275,599,car on the route
new581,awning,patio,600,800,27,248,5,131,40,249,82,188,awning hanging over the patio
new582,wall,building,600,800,200,421,154,328,4,797,2,434,rampart on building
new583,light,vehicle,600,800,163,195,380,400,95,252,341,419,light on fomite
new584,elephant,water,256,384,38,135,106,180,7,383,135,254,elephant in the water
new585,taxi,pedestrian crossing,600,800,565,762,428,559,3,776,484,596,taxi approaching pedestrian crossroad
new586,woman,sidewalk,600,800,637,682,336,499,327,799,428,597,woman stand on the sidewalk
new587,cab,street.,600,800,203,369,331,404,0,745,304,504,taxi on street.
new588,woman,shirt,600,800,375,443,266,438,380,420,284,351,woman in shirt
new589,street light,sidewalk,600,800,105,158,55,161,2,205,452,487,street light over the sidewalk
new591,park bench,park bench,800,600,1,96,477,798,1,96,477,798,park bench get park bench
new592,plant,dirt,600,800,338,360,455,474,267,315,503,533,plant in grunge
new593,woman,purse,600,800,33,202,38,337,33,89,131,224,woman make purse
new594,woman,rain jacket,800,600,365,392,487,599,369,395,489,536,woman take on rain jacket
new595,sign,sidewalk,486,648,321,344,254,279,1,647,234,329,sign on the pavement
new596,taxi,street,800,600,379,600,559,688,3,601,663,792,taxi on street
new597,van,street,800,600,3,97,505,597,2,418,512,796,van on the street
new598,sidewalk,food kiosk,600,800,2,386,237,595,219,790,2,597,sidewalk give food kiosk
new599,flag,building,600,800,400,444,28,143,138,800,4,359,pin hanging from building
new600,person,sidewalk,600,800,576,592,349,392,3,799,376,439,individual is walking on sidewalk
new602,building,window,600,800,511,649,1,234,550,570,179,204,building has windowpane
new603,person,sidewalk,600,800,385,423,319,408,21,748,336,598,person on pavement
new604,window,building,600,800,97,130,208,227,41,259,26,309,windowpane is on building
new605,taxi,road,800,600,1,143,521,599,1,593,527,795,taxi is driving down route
new606,windows,buildings,800,600,324,550,64,377,6,550,64,558,windows on the edifice
new607,window,building,800,600,84,150,363,432,84,350,52,431,window on the building
new608,sidewalk,taxi,600,800,167,799,366,599,152,407,332,470,sidewalk next to the taxi
new609,person,pond,600,800,22,111,339,414,22,391,448,595,somebody wearing near pond
new610,person,backpack,600,800,339,421,318,478,370,415,348,400,person has knapsack
new611,car,street,600,800,3,288,359,499,1,771,352,599,railway car is on top of street
new612,rear light,bus,600,800,671,679,355,367,647,708,350,396,rear light on autobus
new613,wheel,cart,600,800,666,729,373,414,527,710,312,431,wheel on handcart
new614,bushes,trees,600,800,463,636,387,453,317,788,113,443,bushes under tree
new615,trash bin,sidewalk,600,800,162,204,359,437,7,410,361,597,trash bin on sidewalk
new616,fence,fountain,600,800,502,765,293,373,284,606,158,323,fence in front of fountain
new618,person,sidewalk,600,800,1,84,212,439,6,799,365,598,person walking on the pavement
new619,person,crosswalk,600,800,688,733,224,353,625,799,315,494,person in the crossover
new620,man,bike,600,800,257,319,290,439,277,325,356,463,man riding wheel
new621,building,window,600,800,1,181,1,385,37,107,75,189,building has windowpane
new622,woman,bag,600,800,485,566,418,598,439,531,472,598,woman carrying bagful
new623,person,staircase,600,800,549,573,337,395,186,573,364,598,person at staircase
new624,person,child,600,800,709,800,64,395,722,800,41,140,person carry child
new625,van,street,600,800,253,400,45,130,441,800,123,323,vanguard in street
new626,van,trafficlight,600,800,252,550,317,453,551,576,39,99,van drive under the ` trafficlight
new627,flag,building,600,800,474,523,1,108,491,583,7,364,iris on building
new629,flag,pole,600,800,530,552,185,270,535,555,158,291,flag on pole pole
new630,window,building,800,600,167,176,136,149,121,195,101,472,window constitute on building
new631,flag,building,600,800,224,257,77,149,1,214,0,600,sword lily on building
new632,number,building,600,800,349,357,204,233,2,699,2,415,routine on building
new633,woman,street,600,800,264,328,417,567,3,796,429,599,cleaning lady walking on street
new634,Panasonic logo,letters,800,600,223,397,224,244,238,395,229,236,Panasonic logotype written in letters
new635,square,window,600,800,341,389,352,409,397,414,352,387,square on the windowpane
new636,building,window,600,800,176,800,0,406,470,488,79,131,construction with window
new637,carpet,ground,600,800,87,798,265,597,88,799,267,599,carpet on the primer
new638,woman,shirt,600,800,157,225,136,415,157,221,179,272,char wearing shirt
new639,shirt,shirt,533,800,327,457,300,510,327,457,300,510,shirt on the shirt
new640,picture,wall,533,800,580,779,144,415,538,646,47,141,picture on wall
new641,hat,post,600,800,360,441,63,142,377,413,125,313,hat hanging on a post
new642,window,plane,469,700,470,480,234,249,395,653,193,284,windowpane on plane
new643,pole,runway,600,800,116,142,310,457,1,793,484,592,rod on runway
new644,window,airplane,600,800,319,343,289,325,0,672,196,473,windowpane on airplane
new645,people,trucks,600,800,35,340,356,535,3,539,181,451,citizenry near trucks
new646,plane,ground,600,800,257,555,260,421,288,501,391,441,planer is on ground
new647,building,windows,600,800,178,799,110,469,582,627,219,250,building take windows
new649,window,building,600,800,54,121,254,395,1,298,3,517,window on a building
new650,person,container,600,800,95,173,284,513,153,178,392,429,soul in container
new651,rock,ground,600,800,257,301,492,522,1,798,158,600,rock on tiptop of the ground
new652,man,shoes,600,800,376,701,101,547,427,546,462,548,man wearing skid
new653,cabin,woods,600,800,291,734,175,481,1,798,0,596,cabin be in woods
new654,trail,mountains,600,800,220,765,305,597,4,474,2,284,trail in the mountains
new655,clouds,sky,600,800,126,356,92,222,2,740,14,160,cloud are in sky
new656,grass,shrub,600,800,576,698,442,485,397,461,419,473,grass beneath the bush
new657,people,beach,600,800,607,743,245,433,554,789,195,546,people on beach
new659,buffalo,road,600,800,314,573,281,485,3,800,421,597,old world buffalo near road
new660,Tree,mountain,600,800,186,221,195,263,1,797,0,290,Tree on mountain
new661,road,grass,600,800,84,384,417,533,164,281,391,426,road by grass
new662,food,shop,600,800,3,791,88,595,1,800,1,598,food in shop
new664,plate,table,600,800,694,794,418,543,0,788,402,591,plate on mesa
new665,filling,pie,600,800,243,393,140,188,171,608,39,229,filling in proto indo european
new666,stone,wall,600,800,376,406,491,514,1,799,396,596,harlan f. stone on wall
new667,bag ,arm,600,800,56,116,429,495,95,128,388,481,suitcase on an arm
new668,person,sidewalk,600,800,269,397,286,575,411,751,469,587,person standing on sidewalk
new669,boat ,water,600,800,362,384,417,434,84,233,469,566,boat on the water
new670,building,steeples,600,800,105,373,327,484,165,324,341,374,construction has steeples
new672,building,building,600,800,2,117,391,455,508,800,358,471,construction to the right of building
new673,windows,building,600,800,427,472,327,360,486,562,257,346,window in building
new674,window,building,600,800,129,186,85,154,0,356,1,540,window on the construction
new675,man,shirt,600,800,272,417,259,425,291,393,270,336,man has shirt
new676,chair ,room,600,800,198,232,393,443,154,326,239,599,electric chair in the room
new677,letter, sign,600,800,246,257,241,255,239,282,240,258,letter on signaling
new680,bird,sand,533,800,36,553,88,489,25,798,0,530,bird on sand
new681,bird,water,600,400,49,284,116,317,9,388,285,394,razz standing in water
new682,seal,eye,533,800,530,757,76,467,641,668,360,397,stamp has eye
new683,reptile,stripes,533,800,209,401,417,532,286,334,462,526,reptile with banding
new684,man,water,434,800,355,470,137,271,2,799,0,432,man standing in water
new685,squirrel,ear,533,800,234,667,57,488,325,358,156,200,squirrel has ear
new686,tail,squirrel,533,800,204,398,107,247,211,385,167,325,backside of squirrel
new687,hoof,giraffe,800,534,279,310,637,659,96,468,143,691,hoof attached to giraffe
new689,portion,sky,534,800,1,730,185,324,4,786,13,346,portion of sky
new690,mountain,tree,534,800,22,793,287,357,166,465,139,427,mountain behind sir herbert beerbohm tree
new691,eye,cheetah,801,534,200,246,113,151,3,379,56,390,eye of a cheetah
new692,black spot,leopard,534,800,581,597,114,130,335,776,77,353,black bit on leopard
new693,bull,horn,534,800,100,581,34,509,494,579,47,102,bull has tusk
new694,lion,ear,533,800,203,391,343,513,247,311,366,436,lion have ear
new695,animal,water,533,800,272,304,373,418,3,798,349,530,animate being in water
new696,baby,monkey,600,400,129,212,300,402,51,338,90,442,baby with monkey
new697,bridge,river,800,600,381,498,357,409,379,481,415,496,nosepiece is over river
new698,pavement,white lines,600,800,5,800,346,596,610,734,499,596,pavement has white line
new699,light,pole,600,800,508,526,202,215,437,493,206,472,light on the celestial pole
new700,car,red tail lights,600,800,201,274,456,516,204,273,475,492,car has red arse lights
new701,highway,area,600,800,188,777,351,564,83,798,144,540,highway in area
new702,cloud,sky,600,800,244,413,136,280,419,632,28,155,cloud in sky
new703,tower,hillside,600,800,299,324,253,285,175,599,261,410,tower on hillside
new704,ramp,railing,600,800,478,731,392,470,506,667,402,432,ramp take railing
new705,reflection,boat,600,800,124,694,456,599,118,692,319,528,reflection of the gravy boat
new706,boats,water,600,800,2,799,209,461,1,798,354,598,boats on the h2o
new707,boat,water,600,800,409,530,445,501,314,388,526,564,boat on top of water
new708,cage,dock,600,800,221,306,381,451,79,703,376,502,cage is on docking facility
new709,boat,water,600,800,56,248,381,425,0,795,366,593,gravy boat on water
new710,building,water,600,800,29,311,332,440,200,492,431,570,edifice across water
new711,line,street,600,800,3,793,450,522,2,800,429,597,line painted on street
new712,car,road,600,800,236,298,369,419,132,286,463,557,railway car on road
new713,car,road,600,800,353,450,390,471,256,435,480,578,car in route
new714,car,tire,600,800,302,512,337,416,410,440,388,418,railcar has tire
new715,woman,dock,600,800,256,320,251,344,320,399,280,369,woman on pier
new716,brick,building,800,600,268,364,36,94,20,581,181,608,brick in building
new717,goats,grass,600,800,153,642,208,507,0,788,215,482,goats in eatage
new718,window,building,600,800,644,698,169,236,548,794,81,585,window of construction
new719,ripples,water,600,800,479,607,539,584,201,509,429,598,ripples on urine
new721,billboard,building,600,800,276,374,146,364,138,370,105,435,billboard on building
new722,flag,building,600,800,557,601,111,202,1,733,0,462,flag is on side of construction
new723,motorcycle,street,600,800,62,116,453,477,375,447,536,592,motorcycle on top side of street
new724,chair,legs,534,800,308,423,336,470,308,423,388,472,chair birth legs
new725,head light,night,534,800,654,678,444,466,3,792,3,529,head light on at night
new727,tree is behind,building,600,800,685,798,69,258,1,798,5,481,tree is behind is behind building
new728,window,building,600,800,524,558,170,215,335,652,32,438,window on a building
new729,window,building,600,800,693,767,133,212,453,747,97,408,windowpane on building
new730,window,building,600,800,708,730,316,336,684,759,302,382,window on edifice
new732,man,shirt,600,800,179,268,282,480,182,273,298,394,human being wearing shirt
new733,window,building,600,800,252,296,44,148,2,498,0,417,window on the construction
new734,window,building,600,800,424,510,55,198,95,723,44,380,window on building
new735,shadow,sidewalk,600,800,1,62,543,589,1,552,365,598,shadow on pavement
new736,man,mostly bald head,600,800,677,796,332,594,721,778,335,416,man with mostly bald read/write head
new737,cloud,sky,600,800,450,490,49,75,231,280,3,16,swarm in sky
new738,bird,tail,600,800,572,606,193,246,573,595,210,234,wench has tail
new739,beak,duck,600,800,478,497,476,497,478,554,476,529,beak on duck's egg
new740,fence,water,600,800,3,797,378,413,3,796,416,596,fence above piddle
new741,window,building,600,800,541,555,248,299,285,798,1,419,window on construction
new744,man,skis,600,800,125,196,332,595,23,117,431,491,mankind holding skis
new745,flag,snow,600,800,438,456,441,453,1,799,347,597,flag in the coke
new747,skylight,roof,600,800,713,747,171,187,604,797,154,264,fanlight is on top of roof
new748,lines,road,600,800,367,551,348,445,81,399,448,597,lines on route
new749,sign,pole,600,800,271,297,283,319,262,295,316,453,signal on pole
new750,Grass,pool edge,600,800,18,799,0,120,1,793,2,333,Grass on pool boundary
new751,roll,plate,800,600,356,596,394,625,326,593,374,670,roll on plate
new752,window,building,600,800,229,297,257,427,112,292,20,513,windowpane on building
new754,man,plaza,600,800,93,131,456,552,1,800,473,599,man in a plaza
new755,window,building,600,800,558,585,190,212,280,705,7,331,window on edifice
new756,walkway,grass,600,800,432,794,300,594,2,796,264,598,walkway on sens
new757,white cars,alley,600,800,226,382,361,491,7,796,373,593,white cars on back street
new758,wiring,buildings,800,600,105,489,26,105,3,597,2,794,wire between the buildings
new759,number,building,600,800,32,62,168,187,3,359,2,478,number on construction
new760,tree,leaves,600,800,310,419,218,299,356,421,190,236,tree has leave
new761,car,parking space,600,800,304,696,400,586,352,652,501,594,machine parked in parking space
new762,number,column,600,800,529,546,328,341,508,561,310,413,number on the editorial
new763,house,gate,600,800,192,798,10,453,306,357,413,504,mansion with gate
new764,person,bicycle,600,800,477,566,313,453,477,574,363,495,mortal riding bicycle
new765,car,road,600,800,345,380,388,422,316,793,384,596,car in route
new766,window,building,600,800,664,703,155,184,442,764,98,296,window in construction
new768,man,backpack,600,800,117,218,372,561,138,204,414,539,gentleman's gentleman wearing a backpack
new770,crosswalk,crosswalk,600,800,44,777,450,598,44,777,450,598,crosswalk walk on crosswalk
new771,car,road,600,800,403,694,327,467,152,764,382,582,car on top of the route
