ImageID,LabelName1,LabelName2,Height,Width,XMin1,XMax1,YMin1,YMax1,XMin2,XMax2,YMin2,YMax2,ReferringExpression
2342322,man,saddle,400,500,118,170,100,155,73,178,126,169,A saddle and a man is on the elephant's back
2342327,heels,heels,500,333,135,183,431,497,166,217,428,494,Heels is she wearing
2342330,signs,signs,302,500,222,236,67,86,368,378,52,105,Red and white signs is on the poles
2342371,clothes,clothes,500,333,0,52,111,443,41,332,0,500,Clothes are the kids wearing
2342385,snowboards,snowboards,500,375,222,351,371,451,45,225,344,394,Snowboards are they riding
2342443,poles,poles,335,500,140,176,102,288,214,282,107,283,Poles is in number 80's hands
2342566,bikes,bikes,495,500,127,240,308,439,223,307,286,404,Bikes are people riding
2342653,clouds,clouds,500,333,116,153,47,60,266,336,1,21,Clouds is in the sky
2342759,lights,lights,333,500,158,182,23,45,177,213,0,12,The lights is on
2342821,lift,lift,333,500,126,214,31,210,417,483,34,187,A ski lift are people riding on
2342991,skis,skis,375,500,339,364,245,328,299,334,254,335,Skis is on the man's feet
2343013,mask,glove,500,500,203,271,267,357,266,310,253,318,A mask and baseball glove is the man holding
2343079,mountains,grass,333,500,435,500,190,212,0,500,210,332,Grass and mountains is in the distance
2343147,poles,poles,375,500,218,240,284,358,263,312,279,352,Trekking poles is the woman holding in her hands
2343183,they,they,500,382,81,285,262,434,51,139,319,436,They are eating are the horses doing
2343195,metal,metal,375,500,203,246,87,279,306,335,101,234,Metal are the legs of the bench made from
2343342,cop,motorcycle,375,500,194,331,52,331,80,462,109,363,A cop on a motorcycle is the picture of
2343476,poles,poles,333,500,139,175,189,262,148,164,188,202,Ski poles is in the skier hands
2343738,piers,piers,389,500,123,274,233,291,0,100,256,351,Piers is the boats docked to
1592124,helmets,helmets,1024,679,66,107,344,381,161,188,336,377,Helmets are the children wearing
2343847,Ski poles,Ski poles,500,500,140,185,331,498,53,132,350,498,Ski poles is the person holding
2343903,jeans,jeans,500,375,159,201,368,455,42,72,360,437,Jeans are the people both wearing
150368,shoes,shoes,487,1024,438,477,407,437,386,424,407,434,Athletic shoes is the ball girl wearing
2344017,poles,poles,375,500,266,270,143,224,202,221,145,221,Ski poles is the person holding
2378598,shirt,pants,500,375,106,218,261,420,91,211,386,500,A t shirt and pants is the girl wearing
2344146,bags,bags,332,500,46,67,109,158,28,47,112,163,Bags is the person carrying on the left
2344168,grass,grass,333,500,0,500,117,332,0,500,117,332,Grass is under the zebras
150407,sandwich,sandwich,768,1024,261,588,143,307,307,681,251,443,A sub sandwich is cut in half
150407,sandwich,sandwich,768,1024,261,588,143,307,307,681,251,443,Sandwich is made with french bread
150407,glasses,glasses,768,1024,0,98,0,270,90,166,0,111,Two glasses is full
2344249,sheep,lamb,334,500,64,383,50,295,328,447,127,264,A sheep and a lamb is the picture showing
2344257,dog,dog,333,500,118,190,211,249,373,422,220,241,Dog is the animal seen
2344378,Curtains,Curtains,375,500,0,85,19,279,27,103,22,220,Curtains is covering the windows
2344485,Ivory,Ivory,375,500,307,382,238,327,180,237,223,307,Ivory are the tusks made of
2344501,bears,bears,375,500,0,307,25,373,197,498,56,373,Pajama teddy bears is the focus
2344609,Animals,Animals,375,500,99,304,140,293,353,414,52,128,Animals is present
2344609,Elephants,Elephants,375,500,99,304,140,293,353,414,52,128,Elephants are they
2344698,lemon,lemon,333,500,36,114,147,215,28,113,209,280,Lemon is sliced in two
2344740,boats,boats,334,500,358,364,154,162,364,368,155,161,Two boats is in the distance on the right
2344816,Power lines,Power lines,333,500,179,395,58,111,178,398,48,104,Power lines is running over the elephants' heads
150513,buildings,buildings,727,1024,233,757,83,305,616,1022,74,490,Buildings is in the background
1592313,Sunglasses,tie,685,1024,764,811,310,331,771,797,375,477,Sunglasses and a tie is the man wearing in this picture
150546,eyes,eyes,600,800,507,513,382,385,523,533,384,390,Closing his eyes is the cat doing
2345080,whale,ocean,500,335,123,200,438,474,104,237,456,498,A whale in the ocean is on the rug
2345246,dirt,dirt,375,500,187,497,199,272,0,151,138,176,Dirt is on the ground
2345325,boats,boats,298,500,328,414,174,193,408,496,190,204,Boats are the objects to the right
2345335,buildings,buildings,332,500,398,498,90,128,0,75,96,168,Buildings is in the background of the picture
2345466,scooters,scooters,352,500,120,385,160,330,64,262,105,236,Motor scooters are they riding
2345533,ski poles,ski poles,333,500,197,230,166,279,276,326,202,294,Ski poles is the winner carrying
2345565,stops,stops,354,500,150,187,319,328,202,219,314,324,Wheel stops is near the wheels
2345757,fruit,fruit,333,500,342,397,271,313,138,187,232,267,Fruit is the boy eating
2345759,buildings,buildings,500,500,73,173,81,205,30,59,148,189,Buildings is in the background
2345790,Giraffes,Giraffes,333,500,195,229,137,292,129,329,36,291,Giraffes is in the picture
2345840,bottles,bottles,500,375,179,271,290,463,193,323,309,486,Two bottles is she holding
2345924,This side up,Fragile,375,500,140,269,226,264,170,270,300,339,This side up and Fragile is written on the side of luggage
2345940,wetsuits,wetsuits,333,500,243,306,144,269,133,198,177,245,Wetsuits are the women wearing on their legs
2346156,Sandals,Sandals,375,500,277,317,335,352,299,339,340,356,Sandals is the boy wearing on his feet
2346242,Ski poles,Ski poles,500,367,276,331,169,294,159,176,171,309,Ski poles are the people holding
2346265,poles,poles,375,500,364,412,151,273,447,494,133,211,Ski poles are the sticks called
2346330,kites,kites,500,332,193,259,83,190,86,150,43,126,Flying kites are the kids doing
2346330,kites,kites,500,332,193,259,83,190,86,150,43,126,Kites are in the kids' hands
1592555,stuff,stuff,600,800,476,781,8,234,733,798,135,226,Stuff is on the wood chair
2346416,sheep,sheep,281,500,230,266,96,156,218,242,78,128,Sheep is in the photo
2379018,Grass,Grass,375,500,0,374,111,176,389,500,115,151,Grass is covering the ground of the median
2346726,eggs,eggs,281,500,284,445,32,98,111,177,0,26,Eggs is yellow
1592615,screens,screens,741,1024,463,625,248,387,629,801,249,392,Two screens are turned on
1592615,cabinets,cabinets,741,1024,254,614,0,213,590,1019,9,210,Both cabinets is open
2346772,remotes,remotes,281,500,161,195,216,259,220,313,227,271,Remotes is sitting by the cat
2346910,them,them,375,500,96,107,96,113,110,116,124,132,Holding them straight out is the person doing with their arms
2346922,drive,headphones,375,500,263,323,225,255,60,158,217,319,A thumb drive and headphones is plugged in to the laptop
2347261,jeans,top,375,500,167,248,151,244,162,234,83,167,Jeans and a colorful top is he wearing
2347369,gloves,gloves,500,375,179,218,381,420,197,227,380,409,Gloves is black
2347645,bottle,ketchup,333,500,270,416,17,164,246,296,147,186,A ketchup bottle is in the right hand
2347827,they,they,334,500,181,436,105,290,56,320,107,273,They are standing are the zebras doing
2347838,Sneakers,Sneakers,333,500,217,271,98,124,184,224,97,126,Sneakers is he wearing
2348053,cleats,cleats,500,333,6,40,391,421,206,253,365,426,Soccer cleats is the man wearing on his feet
2348132,toothbrushes,toothbrushes,375,500,179,233,72,338,358,429,103,375,Toothbrushes are those two objects on either side of the bike stand
2348191,towels,towels,389,500,0,29,314,345,4,23,342,352,Hand towels is next to the flowers
2379294,giraffes,giraffes,338,500,19,401,76,338,121,473,28,337,Giraffes is in the photo
2348215,people,people,375,500,0,358,52,179,233,384,188,281,People is present
2348217,buses,buses,333,500,0,224,99,312,223,416,167,270,Two buses is blue and white
2348261,remotes,remotes,375,500,277,293,142,159,108,144,152,175,Wii remotes are the two men holding
1592896,skis,shoulder,768,1024,425,522,407,510,449,484,456,487,His skis over his shoulder is the man in orange ski pants carrying
2348418,boats,boats,327,500,53,134,113,191,165,269,148,209,Two boats is in the water
2348454,fruit,fruit,375,500,155,233,152,232,252,331,149,223,Orange fruit is present
2348658,leaves,leaves,333,500,237,315,199,236,222,243,168,214,Bamboo leaves is the panda eating
2348804,kites,kites,500,375,96,374,92,246,253,371,21,131,Kites is in the sky
2348823,pancakes,pancakes,500,375,30,357,86,420,0,145,95,379,Pancakes is on the plate
1592978,signs,signs,1280,960,222,460,805,917,328,440,889,1047,The street signs is strapped to poles
2348930,women,women,500,500,89,281,184,438,231,381,100,332,Women is this photo of
2348930,suits,suits,500,500,91,259,225,427,243,366,126,326,Surfboarding suits are the women wearing
2348985,windows,windows,500,309,98,193,76,131,193,250,80,131,Windows is on the ceiling
2349219,trees,trees,333,500,0,274,0,248,273,498,0,246,Trees is green
2349263,headlights,headlights,333,500,98,107,155,163,216,230,151,164,Headlights is turned on on the train
2349407,Grass,dirt,334,500,0,500,138,334,155,499,163,299,Grass and Dirt are the horses walking on
2349563,giraffes,giraffes,312,500,128,317,184,310,166,383,62,309,Giraffes is next to the trees
2349575,cleats,cleats,500,333,173,243,451,463,153,189,445,457,Cleats is the man on the left wearing on his feet
2349591,paddles,paddles,333,500,323,436,71,118,115,131,108,145,Paddles are the men holding
2349675,cats,cats,374,500,154,423,98,222,62,344,123,262,Cats is sitting in the basket
2349697,eyeglasses,eyeglasses,375,500,296,382,117,138,199,264,89,109,Eyeglasses are they both wearing
2349960,planes,planes,333,500,52,420,5,143,88,476,117,304,Planes are the subjects of the photo
1593158,Lights,Lights,1024,678,42,106,37,135,279,357,86,168,Lights is above the vanity
2350001,Cushions,Cushions,375,500,42,266,130,362,0,126,221,356,Cushions is in the photo
2350008,bicycles,bicycles,375,500,230,457,217,362,273,487,210,358,Bicycles is parked by the tree
2350011,pants,pants,500,375,205,236,398,421,229,259,389,419,Child's pants is red
2350093,buses,buses,333,500,183,325,125,260,309,426,162,210,Buses is on the street
2350231,skis,skis,333,500,186,355,254,272,149,287,253,267,Skis is on the person's feet
2350248,trains,trains,369,500,45,126,224,367,92,155,269,368,Trains is drawn in the background
2350248,horses,horses,369,500,1,12,321,368,10,32,328,368,Horses is on the bottom left
2350284,Light,bike,500,332,188,219,305,322,108,225,145,482,Light on bike is red
2350363,heart decorations,heart decorations,375,500,94,183,26,115,257,353,12,107,Heart decorations are hanging from the windows
2350472,walls,walls,500,321,82,321,54,298,0,82,0,288,Walls is beige
2350633,racquets,racquets,375,500,91,144,214,266,260,278,169,202,Tennis racquets are the players holding
2350672,pizza,cheese,334,500,0,304,131,251,98,223,0,35,Grating cheese onto a pizza are the people doing
2350748,pants,pants,375,500,256,461,166,318,122,249,78,139,Pants is black with stripes
2350827,animals,animals,333,500,114,227,67,310,292,411,138,307,Animals is the focus of the photo
2351008,food,food,374,500,248,445,156,287,146,272,86,142,Food is on the table in dishes
2351199,signs,signs,500,365,89,184,4,75,70,190,41,121,Signs is on the pole
2351275,giraffes,giraffes,500,334,204,332,75,455,64,204,117,460,Giraffes are these animals
2351310,beer,beer,334,500,100,158,0,100,443,481,24,59,Beer is in the glass
2351404,computer,computer,306,500,203,289,112,178,284,361,111,178,The computer is on the desk
2351522,trees,trees,375,500,393,498,3,264,444,499,2,132,Palm trees is growing next to the beach
2351580,Sunglasses,Sunglasses,333,500,102,129,19,25,376,400,14,26,Sunglasses are both men wearing on their faces
2351668,Tires,Tires,500,500,166,241,220,375,378,457,222,377,Tires is round
2351688,buildings,buildings,375,500,43,178,0,86,176,499,0,95,Buildings is behind the bird
2351817,goggles,goggles,333,500,90,112,59,75,181,233,29,55,Goggles is on the people's faces
2351853,uniforms,uniforms,500,313,163,265,75,458,61,172,73,450,Uniforms are the men wearing
2351890,Lettuce,Lettuce,500,375,79,111,200,228,1,36,247,261,Lettuce and eggs is in the refrigerator
107998,food,drink,960,1280,238,1086,606,852,565,721,0,520,Food and drink is this photo of
2351942,surfboards,surfboards,500,500,93,219,138,493,234,313,140,470,Surfboards are the two boards
2352005,lights,lights,500,375,60,94,156,184,0,130,213,313,Lights is hanging from the wall on the left
2352080,tracks,tracks,340,500,0,499,242,332,0,245,273,338,Tracks is the engine by
2352187,poles,poles,332,500,402,415,85,203,260,270,99,147,Poles is long in the air
2352187,reflectors,reflectors,332,500,384,399,307,321,60,70,268,277,Reflectors is yellow on the ground
2352509,buildings,buildings,500,332,0,187,40,333,182,314,284,322,Buildings is present
2352613,poles,poles,375,500,356,417,271,365,277,281,276,326,Ski poles is the person holding in his hands
2352673,flat breads,flat breads,500,500,31,264,145,325,0,301,168,374,Flat breads is on the plate
2352807,skates,skates,300,500,199,332,83,295,186,292,87,288,Long roller skates is he riding
2352925,cleaning products,cleaning products,500,341,227,255,267,349,216,245,222,333,Cleaning products is next to the toilet
2352953,hats,hats,331,500,237,277,58,95,343,377,94,122,Hats are the men wearing on their heads
2353113,wings,wings,333,500,97,158,38,140,160,290,0,180,Spreading its wings is the bird doing
2353145,zebras,zebras,500,418,161,374,189,416,71,196,328,417,Zebras are these animals called
2353389,wheels,wheels,332,500,326,331,225,230,296,303,233,240,Skateboards wheels is yellow
2353486,fence cover,fence cover,250,500,7,241,8,149,257,493,6,150,Fence cover is blue in background
2353642,Socks,Socks,333,500,129,149,278,289,166,186,289,310,Socks is the young girl wearing on her feet
2353794,water skis,water skis,375,500,267,314,252,275,230,265,245,272,Water skis are the man's feet attached to
2353839,skis,skis,500,333,34,200,380,400,100,300,393,411,Skis is on the man's feet
2354080,woman,man,500,333,0,180,77,414,99,332,50,497,A man and woman is in the photo
2354290,street signs,street signs,500,375,208,259,30,130,156,331,121,185,Street signs is on the pole
2354341,birds,birds,333,500,414,498,59,172,109,259,127,213,Birds are they
2354386,Benches,Benches,375,500,41,295,162,272,315,446,169,223,Benches is present
2354603,hats,hats,351,500,140,159,134,143,302,325,120,137,Hats are the men wearing
2354603,horses,horses,351,500,71,247,152,298,227,465,162,316,Horses are they riding
2354638,wand,wand,500,500,349,410,183,253,85,127,189,218,A bubble wand is in each girl's hand
